sample,x_input,y_output
       8208, 32767, 24791
       8209, 32767, 24791
       8210, 32767, 24791
       8211, 32767, 24791
       8212, 32767, 24791
       8213, 32767, 24791
       8214, 32767, 24791
       8215, 32767, 24791
       8216, 32767, 24791
       8217, 32767, 24791
       8218, 32767, 24791
       8219, 32767, 24791
       8220, 32767, 24791
       8221, 32767, 24791
       8222, 31810, 24791
       8223, 30427, 24569
       8224, 28943, 23870
       8225, 27363, 23121
       8226, 25692, 22321
       8227, 23936, 21468
       8228, 22101, 20246
       8229, 20192, 19264
       8230, 18216, 17870
       8231, 16180, 16376
       8232, 14091, 14786
       8233, 11954, 13103
       8234,  9778, 11334
       8235,  7570,  9486
       8236,  5336,  7082
       8237,  3085,  5098
       8238,   823,  3074
       8239, -1440,   513
       8240, -3700, -1027
       8241, -5947, -3583
       8242, -8175, -5598
       8243,-10375, -7570
       8244,-12541, -9955
       8245,-14666,-11784
       8246,-16741,-13532
       8247,-18762,-15192
       8248,-20720,-16759
       8249,-22609,-18228
       8250,-24423,-19598
       8251,-26157,-20560
       8252,-27803,-21758
       8253,-29358,-22593
       8254,-30815,-23376
       8255,-32169,-24108
       8256,-32767,-24569
       8257,-32767,-24791
       8258,-32767,-24791
       8259,-32767,-24791
       8260,-32767,-24791
       8261,-32767,-24791
       8262,-32767,-24791
       8263,-32767,-24791
       8264,-32767,-24791
       8265,-32767,-24791
       8266,-32767,-24791
       8267,-32767,-24791
       8268,-32767,-24791
       8269,-32767,-24791
       8270,-32767,-24791
       8271,-32767,-24791
       8272,-32767,-24791
       8273,-32767,-24791
       8274,-32767,-24791
       8275,-32767,-24791
       8276,-32521,-24791
       8277,-31194,-24791
       8278,-29765,-24108
       8279,-28237,-23626
       8280,-26615,-22860
       8281,-24904,-21758
       8282,-23111,-20869
       8283,-21242,-19925
       8284,-19302,-18579
       8285,-17298,-17135
       8286,-15237,-15593
       8287,-13125,-13956
       8288,-10970,-12229
       8289, -8778,-10419
       8290, -6557, -8536
       8291, -4314, -6096
       8292, -2057, -4090
       8293,   205, -2053
       8294,  2468,     0
       8295,  4723,  2053
       8296,  6963,  4595
       8297,  9179,  6590
       8298, 11364,  8536
       8299, 13512, 10879
       8300, 15616, 12669
       8301, 17667, 14374
       8302, 19660, 15987
       8303, 21587, 17505
       8304, 23443, 18925
       8305, 25222, 19925
       8306, 26916, 21171
       8307, 28522, 22042
       8308, 30032, 22860
       8309, 31443, 23626
       8310, 32750, 24341
       8311, 32767, 24791
       8312, 32767, 24791
       8313, 32767, 24791
       8314, 32767, 24791
       8315, 32767, 24791
       8316, 32767, 24791
       8317, 32767, 24791
       8318, 32767, 24791
       8319, 32767, 24791
       8320, 32767, 24791
       8321, 32767, 24791
       8322, 32767, 24791
       8323, 32767, 24791
       8324, 32767, 24791
       8325, 32767, 24791
       8326, 32767, 24791
       8327, 32767, 24791
       8328, 32767, 24791
       8329, 32767, 24791
       8330, 32767, 24791
       8331, 31931, 24791
       8332, 30557, 24569
       8333, 29082, 23870
       8334, 27511, 23121
       8335, 25848, 22321
       8336, 24099, 21468
       8337, 22271, 20560
       8338, 20369, 19264
       8339, 18399, 17870
       8340, 16368, 16376
       8341, 14283, 14786
       8342, 12150, 13103
       8343,  9977, 11334
       8344,  7771,  9486
       8345,  5540,  7570
       8346,  3290,  5098
       8347,  1029,  3074
       8348, -1235,  1027
       8349, -3495, -1027
       8350, -5744, -3074
       8351, -7973, -5598
       8352,-10176, -7570
       8353,-12346, -9486
       8354,-14474,-11784
       8355,-16555,-13532
       8356,-18580,-15192
       8357,-20544,-16759
       8358,-22440,-18228
       8359,-24262,-19264
       8360,-26003,-20560
       8361,-27657,-21468
       8362,-29220,-22593
       8363,-30686,-23376
       8364,-32051,-23870
       8365,-32767,-24569
       8366,-32767,-24791
       8367,-32767,-24791
       8368,-32767,-24791
       8369,-32767,-24791
       8370,-32767,-24791
       8371,-32767,-24791
       8372,-32767,-24791
       8373,-32767,-24791
       8374,-32767,-24791
       8375,-32767,-24791
       8376,-32767,-24791
       8377,-32767,-24791
       8378,-32767,-24791
       8379,-32767,-24791
       8380,-32767,-24791
       8381,-32767,-24791
       8382,-32767,-24791
       8383,-32767,-24791
       8384,-32767,-24791
       8385,-32636,-24791
       8386,-31319,-24791
       8387,-29899,-24341
       8388,-28379,-23626
       8389,-26766,-22860
       8390,-25063,-22042
       8391,-23278,-20869
       8392,-21415,-19925
       8393,-19481,-18579
       8394,-17483,-17505
       8395,-15426,-15987
       8396,-13319,-14374
       8397,-11167,-12669
       8398, -8978,-10419
       8399, -6760, -8536
       8400, -4519, -6590
       8401, -2263, -4090
       8402,     0, -2053
       8403,  2263,     0
       8404,  4519,  2053
       8405,  6760,  4090
       8406,  8978,  6590
       8407, 11167,  8536
       8408, 13319, 10419
       8409, 15426, 12669
       8410, 17483, 14374
       8411, 19481, 15987
       8412, 21415, 17505
       8413, 23278, 18579
       8414, 25063, 19925
       8415, 26766, 20869
       8416, 28379, 22042
       8417, 29899, 22860
       8418, 31319, 23626
       8419, 32636, 24341
       8420, 32767, 24791
       8421, 32767, 24791
       8422, 32767, 24791
       8423, 32767, 24791
       8424, 32767, 24791
       8425, 32767, 24791
       8426, 32767, 24791
       8427, 32767, 24791
       8428, 32767, 24791
       8429, 32767, 24791
       8430, 32767, 24791
       8431, 32767, 24791
       8432, 32767, 24791
       8433, 32767, 24791
       8434, 32767, 24791
       8435, 32767, 24791
       8436, 32767, 24791
       8437, 32767, 24791
       8438, 32767, 24791
       8439, 32767, 24791
       8440, 32051, 24791
       8441, 30686, 24569
       8442, 29220, 23870
       8443, 27657, 23376
       8444, 26003, 22593
       8445, 24262, 21468
       8446, 22440, 20560
       8447, 20544, 19264
       8448, 18580, 18228
       8449, 16555, 16759
       8450, 14474, 15192
       8451, 12346, 13532
       8452, 10176, 11784
       8453,  7973,  9486
       8454,  5744,  7570
       8455,  3495,  5598
       8456,  1235,  3074
       8457, -1029,  1027
       8458, -3290, -1027
       8459, -5540, -3074
       8460, -7771, -5098
       8461, -9977, -7570
       8462,-12150, -9486
       8463,-14283,-11334
       8464,-16368,-13103
       8465,-18399,-14786
       8466,-20369,-16376
       8467,-22271,-17870
       8468,-24099,-19264
       8469,-25848,-20560
       8470,-27511,-21468
       8471,-29082,-22321
       8472,-30557,-23121
       8473,-31931,-23870
       8474,-32767,-24569
       8475,-32767,-24791
       8476,-32767,-24791
       8477,-32767,-24791
       8478,-32767,-24791
       8479,-32767,-24791
       8480,-32767,-24791
       8481,-32767,-24791
       8482,-32767,-24791
       8483,-32767,-24791
       8484,-32767,-24791
       8485,-32767,-24791
       8486,-32767,-24791
       8487,-32767,-24791
       8488,-32767,-24791
       8489,-32767,-24791
       8490,-32767,-24791
       8491,-32767,-24791
       8492,-32767,-24791
       8493,-32767,-24791
       8494,-32750,-24791
       8495,-31443,-24791
       8496,-30032,-24341
       8497,-28522,-23626
       8498,-26916,-22860
       8499,-25222,-22042
       8500,-23443,-21171
       8501,-21587,-19925
       8502,-19660,-18925
       8503,-17667,-17505
       8504,-15616,-15987
       8505,-13512,-14374
       8506,-11364,-12669
       8507, -9179,-10879
       8508, -6963, -8536
       8509, -4723, -6590
       8510, -2468, -4595
       8511,  -205, -2053
       8512,  2057,     0
       8513,  4314,  2053
       8514,  6557,  4090
       8515,  8778,  6096
       8516, 10970,  8536
       8517, 13125, 10419
       8518, 15237, 12229
       8519, 17298, 13956
       8520, 19302, 15593
       8521, 21242, 17135
       8522, 23111, 18579
       8523, 24904, 19925
       8524, 26615, 20869
       8525, 28237, 21758
       8526, 29765, 22860
       8527, 31194, 23626
       8528, 32521, 24108
       8529, 32767, 24791
       8530, 32767, 24791
       8531, 32767, 24791
       8532, 32767, 24791
       8533, 32767, 24791
       8534, 32767, 24791
       8535, 32767, 24791
       8536, 32767, 24791
       8537, 32767, 24791
       8538, 32767, 24791
       8539, 32767, 24791
       8540, 32767, 24791
       8541, 32767, 24791
       8542, 32767, 24791
       8543, 32767, 24791
       8544, 32767, 24791
       8545, 32767, 24791
       8546, 32767, 24791
       8547, 32767, 24791
       8548, 32767, 24791
       8549, 32169, 24791
       8550, 30815, 24569
       8551, 29358, 24108
       8552, 27803, 23376
       8553, 26157, 22593
       8554, 24423, 21758
       8555, 22609, 20560
       8556, 20720, 19598
       8557, 18762, 18228
       8558, 16741, 16759
       8559, 14666, 15192
       8560, 12541, 13532
       8561, 10375, 11784
       8562,  8175,  9955
       8563,  5947,  7570
       8564,  3700,  5598
       8565,  1440,  3583
       8566,  -823,  1027
       8567, -3085,  -513
       8568, -5336, -3074
       8569, -7570, -5098
       8570, -9778, -7082
       8571,-11954, -9486
       8572,-14091,-11334
       8573,-16180,-13103
       8574,-18216,-14786
       8575,-20192,-16376
       8576,-22101,-17870
       8577,-23936,-19264
       8578,-25692,-20246
       8579,-27363,-21468
       8580,-28943,-22321
       8581,-30427,-23121
       8582,-31810,-23870
       8583,-32767,-24569
       8584,-32767,-24791
       8585,-32767,-24791
       8586,-32767,-24791
       8587,-32767,-24791
       8588,-32767,-24791
       8589,-32767,-24791
       8590,-32767,-24791
       8591,-32767,-24791
       8592,-32767,-24791
       8593,-32767,-24791
       8594,-32767,-24791
       8595,-32767,-24791
       8596,-32767,-24791
       8597,-32767,-24791
       8598,-32767,-24791
       8599,-32767,-24791
       8600,-32767,-24791
       8601,-32767,-24791
       8602,-32767,-24791
       8603,-32767,-24791
       8604,-31567,-24791
       8605,-30165,-24341
       8606,-28663,-23626
       8607,-27066,-22860
       8608,-25379,-22042
       8609,-23608,-21171
       8610,-21759,-20246
       8611,-19838,-18925
       8612,-17851,-17505
       8613,-15804,-15987
       8614,-13705,-14374
       8615,-11561,-12669
       8616, -9379,-10879
       8617, -7165, -9013
       8618, -4928, -6590
       8619, -2674, -4595
       8620,  -411, -2564
       8621,  1852,     0
       8622,  4110,  1540
       8623,  6354,  4090
       8624,  8577,  6096
       8625, 10772,  8055
       8626, 12931, 10419
       8627, 15047, 12229
       8628, 17113, 13956
       8629, 19122, 15593
       8630, 21068, 17135
       8631, 22945, 18579
       8632, 24745, 19598
       8633, 26463, 20869
       8634, 28093, 21758
       8635, 29630, 22593
       8636, 31069, 23376
       8637, 32404, 24108
       8638, 32767, 24791
       8639, 32767, 24791
       8640, 32767, 24791
       8641, 32767, 24791
       8642, 32767, 24791
       8643, 32767, 24791
       8644, 32767, 24791
       8645, 32767, 24791
       8646, 32767, 24791
       8647, 32767, 24791
       8648, 32767, 24791
       8649, 32767, 24791
       8650, 32767, 24791
       8651, 32767, 24791
       8652, 32767, 24791
       8653, 32767, 24791
       8654, 32767, 24791
       8655, 32767, 24791
       8656, 32767, 24791
       8657, 32767, 24791
       8658, 32287, 24791
       8659, 30942, 24791
       8660, 29494, 24108
       8661, 27948, 23376
       8662, 26310, 22593
       8663, 24584, 21758
       8664, 22777, 20869
       8665, 20894, 19598
       8666, 18942, 18228
       8667, 16927, 16759
       8668, 14856, 15593
       8669, 12736, 13956
       8670, 10574, 11784
       8671,  8376,  9955
       8672,  6151,  8055
       8673,  3905,  6096
       8674,  1646,  3583
       8675,  -617,  1540
       8676, -2879,  -513
       8677, -5132, -2564
       8678, -7367, -5098
       8679, -9579, -7082
       8680,-11758, -9013
       8681,-13898,-10879
       8682,-15993,-13103
       8683,-18034,-14786
       8684,-20015,-16376
       8685,-21930,-17870
       8686,-23773,-18925
       8687,-25536,-20246
       8688,-27215,-21171
       8689,-28803,-22321
       8690,-30296,-23121
       8691,-31689,-23870
       8692,-32767,-24341
       8693,-32767,-24791
       8694,-32767,-24791
       8695,-32767,-24791
       8696,-32767,-24791
       8697,-32767,-24791
       8698,-32767,-24791
       8699,-32767,-24791
       8700,-32767,-24791
       8701,-32767,-24791
       8702,-32767,-24791
       8703,-32767,-24791
       8704,-32767,-24791
       8705,-32767,-24791
       8706,-32767,-24791
       8707,-32767,-24791
       8708,-32767,-24791
       8709,-32767,-24791
       8710,-32767,-24791
       8711,-32767,-24791
       8712,-32767,-24791
       8713,-31689,-24791
       8714,-30296,-24341
       8715,-28803,-23870
       8716,-27215,-23121
       8717,-25536,-22321
       8718,-23773,-21171
       8719,-21930,-20246
       8720,-20015,-18925
       8721,-18034,-17870
       8722,-15993,-16376
       8723,-13898,-14786
       8724,-11758,-13103
       8725, -9579,-10879
       8726, -7367, -9013
       8727, -5132, -7082
       8728, -2879, -5098
       8729,  -617, -2564
       8730,  1646,  -513
       8731,  3905,  1540
       8732,  6151,  3583
       8733,  8376,  6096
       8734, 10574,  8055
       8735, 12736,  9955
       8736, 14856, 11784
       8737, 16927, 13956
       8738, 18942, 15593
       8739, 20894, 16759
       8740, 22777, 18228
       8741, 24584, 19598
       8742, 26310, 20869
       8743, 27948, 21758
       8744, 29494, 22593
       8745, 30942, 23376
       8746, 32287, 24108
       8747, 32767, 24791
       8748, 32767, 24791
       8749, 32767, 24791
       8750, 32767, 24791
       8751, 32767, 24791
       8752, 32767, 24791
       8753, 32767, 24791
       8754, 32767, 24791
       8755, 32767, 24791
       8756, 32767, 24791
       8757, 32767, 24791
       8758, 32767, 24791
       8759, 32767, 24791
       8760, 32767, 24791
       8761, 32767, 24791
       8762, 32767, 24791
       8763, 32767, 24791
       8764, 32767, 24791
       8765, 32767, 24791
       8766, 32767, 24791
       8767, 32404, 24791
       8768, 31069, 24791
       8769, 29630, 24108
       8770, 28093, 23376
       8771, 26463, 22593
       8772, 24745, 21758
       8773, 22945, 20869
       8774, 21068, 19598
       8775, 19122, 18579
       8776, 17113, 17135
       8777, 15047, 15593
       8778, 12931, 13956
       8779, 10772, 12229
       8780,  8577, 10419
       8781,  6354,  8055
       8782,  4110,  6096
       8783,  1852,  4090
       8784,  -411,  1540
       8785, -2674,     0
       8786, -4928, -2564
       8787, -7165, -4595
       8788, -9379, -6590
       8789,-11561, -9013
       8790,-13705,-10879
       8791,-15804,-12669
       8792,-17851,-14374
       8793,-19838,-15987
       8794,-21759,-17505
       8795,-23608,-18925
       8796,-25379,-20246
       8797,-27066,-21171
       8798,-28663,-22042
       8799,-30165,-22860
       8800,-31567,-23626
       8801,-32767,-24341
       8802,-32767,-24791
       8803,-32767,-24791
       8804,-32767,-24791
       8805,-32767,-24791
       8806,-32767,-24791
       8807,-32767,-24791
       8808,-32767,-24791
       8809,-32767,-24791
       8810,-32767,-24791
       8811,-32767,-24791
       8812,-32767,-24791
       8813,-32767,-24791
       8814,-32767,-24791
       8815,-32767,-24791
       8816,-32767,-24791
       8817,-32767,-24791
       8818,-32767,-24791
       8819,-32767,-24791
       8820,-32767,-24791
       8821,-32767,-24791
       8822,-31810,-24791
       8823,-30427,-24569
       8824,-28943,-23870
       8825,-27363,-23121
       8826,-25692,-22321
       8827,-23936,-21468
       8828,-22101,-20246
       8829,-20192,-19264
       8830,-18216,-17870
       8831,-16180,-16376
       8832,-14091,-14786
       8833,-11954,-13103
       8834, -9778,-11334
       8835, -7570, -9486
       8836, -5336, -7082
       8837, -3085, -5098
       8838,  -823, -3074
       8839,  1440,  -513
       8840,  3700,  1027
       8841,  5947,  3583
       8842,  8175,  5598
       8843, 10375,  7570
       8844, 12541,  9955
       8845, 14666, 11784
       8846, 16741, 13532
       8847, 18762, 15192
       8848, 20720, 16759
       8849, 22609, 18228
       8850, 24423, 19598
       8851, 26157, 20560
       8852, 27803, 21758
       8853, 29358, 22593
       8854, 30815, 23376
       8855, 32169, 24108
       8856, 32767, 24569
       8857, 32767, 24791
       8858, 32767, 24791
       8859, 32767, 24791
       8860, 32767, 24791
       8861, 32767, 24791
       8862, 32767, 24791
       8863, 32767, 24791
       8864, 32767, 24791
       8865, 32767, 24791
       8866, 32767, 24791
       8867, 32767, 24791
       8868, 32767, 24791
       8869, 32767, 24791
       8870, 32767, 24791
       8871, 32767, 24791
       8872, 32767, 24791
       8873, 32767, 24791
       8874, 32767, 24791
       8875, 32767, 24791
       8876, 32521, 24791
       8877, 31194, 24791
       8878, 29765, 24108
       8879, 28237, 23626
       8880, 26615, 22860
       8881, 24904, 21758
       8882, 23111, 20869
       8883, 21242, 19925
       8884, 19302, 18579
       8885, 17298, 17135
       8886, 15237, 15593
       8887, 13125, 13956
       8888, 10970, 12229
       8889,  8778, 10419
       8890,  6557,  8536
       8891,  4314,  6096
       8892,  2057,  4090
       8893,  -205,  2053
       8894, -2468,     0
       8895, -4723, -2053
       8896, -6963, -4595
       8897, -9179, -6590
       8898,-11364, -8536
       8899,-13512,-10879
       8900,-15616,-12669
       8901,-17667,-14374
       8902,-19660,-15987
       8903,-21587,-17505
       8904,-23443,-18925
       8905,-25222,-19925
       8906,-26916,-21171
       8907,-28522,-22042
       8908,-30032,-22860
       8909,-31443,-23626
       8910,-32750,-24341
       8911,-32767,-24791
       8912,-32767,-24791
       8913,-32767,-24791
       8914,-32767,-24791
       8915,-32767,-24791
       8916,-32767,-24791
       8917,-32767,-24791
       8918,-32767,-24791
       8919,-32767,-24791
       8920,-32767,-24791
       8921,-32767,-24791
       8922,-32767,-24791
       8923,-32767,-24791
       8924,-32767,-24791
       8925,-32767,-24791
       8926,-32767,-24791
       8927,-32767,-24791
       8928,-32767,-24791
       8929,-32767,-24791
       8930,-32767,-24791
       8931,-31931,-24791
       8932,-30557,-24569
       8933,-29082,-23870
       8934,-27511,-23121
       8935,-25848,-22321
       8936,-24099,-21468
       8937,-22271,-20560
       8938,-20369,-19264
       8939,-18399,-17870
       8940,-16368,-16376
       8941,-14283,-14786
       8942,-12150,-13103
       8943, -9977,-11334
       8944, -7771, -9486
       8945, -5540, -7570
       8946, -3290, -5098
       8947, -1029, -3074
       8948,  1235, -1027
       8949,  3495,  1027
       8950,  5744,  3074
       8951,  7973,  5598
       8952, 10176,  7570
       8953, 12346,  9486
       8954, 14474, 11784
       8955, 16555, 13532
       8956, 18580, 15192
       8957, 20544, 16759
       8958, 22440, 18228
       8959, 24262, 19264
       8960, 26003, 20560
       8961, 27657, 21468
       8962, 29220, 22593
       8963, 30686, 23376
       8964, 32051, 23870
       8965, 32767, 24569
       8966, 32767, 24791
       8967, 32767, 24791
       8968, 32767, 24791
       8969, 32767, 24791
       8970, 32767, 24791
       8971, 32767, 24791
       8972, 32767, 24791
       8973, 32767, 24791
       8974, 32767, 24791
       8975, 32767, 24791
       8976, 32767, 24791
       8977, 32767, 24791
       8978, 32767, 24791
       8979, 32767, 24791
       8980, 32767, 24791
       8981, 32767, 24791
       8982, 32767, 24791
       8983, 32767, 24791
       8984, 32767, 24791
       8985, 32636, 24791
       8986, 31319, 24791
       8987, 29899, 24341
       8988, 28379, 23626
       8989, 26766, 22860
       8990, 25063, 22042
       8991, 23278, 20869
       8992, 21415, 19925
       8993, 19481, 18579
       8994, 17483, 17505
       8995, 15426, 15987
       8996, 13319, 14374
       8997, 11167, 12669
       8998,  8978, 10419
       8999,  6760,  8536
       9000,  4519,  6590
       9001,  2263,  4090
       9002,     0,  2053
       9003, -2263,     0
       9004, -4519, -2053
       9005, -6760, -4090
       9006, -8978, -6590
       9007,-11167, -8536
       9008,-13319,-10419
       9009,-15426,-12669
       9010,-17483,-14374
       9011,-19481,-15987
       9012,-21415,-17505
       9013,-23278,-18579
       9014,-25063,-19925
       9015,-26766,-20869
       9016,-28379,-22042
       9017,-29899,-22860
       9018,-31319,-23626
       9019,-32636,-24341
       9020,-32767,-24791
       9021,-32767,-24791
       9022,-32767,-24791
       9023,-32767,-24791
       9024,-32767,-24791
       9025,-32767,-24791
       9026,-32767,-24791
       9027,-32767,-24791
       9028,-32767,-24791
       9029,-32767,-24791
       9030,-32767,-24791
       9031,-32767,-24791
       9032,-32767,-24791
       9033,-32767,-24791
       9034,-32767,-24791
       9035,-32767,-24791
       9036,-32767,-24791
       9037,-32767,-24791
       9038,-32767,-24791
       9039,-32767,-24791
       9040,-32051,-24791
       9041,-30686,-24569
       9042,-29220,-23870
       9043,-27657,-23376
       9044,-26003,-22593
       9045,-24262,-21468
       9046,-22440,-20560
       9047,-20544,-19264
       9048,-18580,-18228
       9049,-16555,-16759
       9050,-14474,-15192
       9051,-12346,-13532
       9052,-10176,-11784
       9053, -7973, -9486
       9054, -5744, -7570
       9055, -3495, -5598
       9056, -1235, -3074
       9057,  1029, -1027
       9058,  3290,  1027
       9059,  5540,  3074
       9060,  7771,  5098
       9061,  9977,  7570
       9062, 12150,  9486
       9063, 14283, 11334
       9064, 16368, 13103
       9065, 18399, 14786
       9066, 20369, 16376
       9067, 22271, 17870
       9068, 24099, 19264
       9069, 25848, 20560
       9070, 27511, 21468
       9071, 29082, 22321
       9072, 30557, 23121
       9073, 31931, 23870
       9074, 32767, 24569
       9075, 32767, 24791
       9076, 32767, 24791
       9077, 32767, 24791
       9078, 32767, 24791
       9079, 32767, 24791
       9080, 32767, 24791
       9081, 32767, 24791
       9082, 32767, 24791
       9083, 32767, 24791
       9084, 32767, 24791
       9085, 32767, 24791
       9086, 32767, 24791
       9087, 32767, 24791
       9088, 32767, 24791
       9089, 32767, 24791
       9090, 32767, 24791
       9091, 32767, 24791
       9092, 32767, 24791
       9093, 32767, 24791
       9094, 32750, 24791
       9095, 31443, 24791
       9096, 30032, 24341
       9097, 28522, 23626
       9098, 26916, 22860
       9099, 25222, 22042
       9100, 23443, 21171
       9101, 21587, 19925
       9102, 19660, 18925
       9103, 17667, 17505
       9104, 15616, 15987
       9105, 13512, 14374
       9106, 11364, 12669
       9107,  9179, 10879
       9108,  6963,  8536
       9109,  4723,  6590
       9110,  2468,  4595
       9111,   205,  2053
       9112, -2057,     0
       9113, -4314, -2053
       9114, -6557, -4090
       9115, -8778, -6096
       9116,-10970, -8536
       9117,-13125,-10419
       9118,-15237,-12229
       9119,-17298,-13956
       9120,-19302,-15593
       9121,-21242,-17135
       9122,-23111,-18579
       9123,-24904,-19925
       9124,-26615,-20869
       9125,-28237,-21758
       9126,-29765,-22860
       9127,-31194,-23626
       9128,-32521,-24108
       9129,-32767,-24791
       9130,-32767,-24791
       9131,-32767,-24791
       9132,-32767,-24791
       9133,-32767,-24791
       9134,-32767,-24791
       9135,-32767,-24791
       9136,-32767,-24791
       9137,-32767,-24791
       9138,-32767,-24791
       9139,-32767,-24791
       9140,-32767,-24791
       9141,-32767,-24791
       9142,-32767,-24791
       9143,-32767,-24791
       9144,-32767,-24791
       9145,-32767,-24791
       9146,-32767,-24791
       9147,-32767,-24791
       9148,-32767,-24791
       9149,-32169,-24791
       9150,-30815,-24569
       9151,-29358,-24108
       9152,-27803,-23376
       9153,-26157,-22593
       9154,-24423,-21758
       9155,-22609,-20560
       9156,-20720,-19598
       9157,-18762,-18228
       9158,-16741,-16759
       9159,-14666,-15192
       9160,-12541,-13532
       9161,-10375,-11784
       9162, -8175, -9955
       9163, -5947, -7570
       9164, -3700, -5598
       9165, -1440, -3583
       9166,   823, -1027
       9167,  3085,   513
       9168,  5336,  3074
       9169,  7570,  5098
       9170,  9778,  7082
       9171, 11954,  9486
       9172, 14091, 11334
       9173, 16180, 13103
       9174, 18216, 14786
       9175, 20192, 16376
       9176, 22101, 17870
       9177, 23936, 19264
       9178, 25692, 20246
       9179, 27363, 21468
       9180, 28943, 22321
       9181, 30427, 23121
       9182, 31810, 23870
       9183, 32767, 24569
       9184, 32767, 24791
       9185, 32767, 24791
       9186, 32767, 24791
       9187, 32767, 24791
       9188, 32767, 24791
       9189, 32767, 24791
       9190, 32767, 24791
       9191, 32767, 24791
       9192, 32767, 24791
       9193, 32767, 24791
       9194, 32767, 24791
       9195, 32767, 24791
       9196, 32767, 24791
       9197, 32767, 24791
       9198, 32767, 24791
       9199, 32767, 24791
       9200, 32767, 24791
       9201, 32767, 24791
       9202, 32767, 24791
       9203, 32767, 24791
       9204, 31567, 24791
       9205, 30165, 24341
       9206, 28663, 23626
       9207, 27066, 22860
       9208, 25379, 22042
       9209, 23608, 21171
       9210, 21759, 20246
       9211, 19838, 18925
       9212, 17851, 17505
       9213, 15804, 15987
       9214, 13705, 14374
       9215, 11561, 12669
       9216,  9379, 10879
       9217,  7165,  9013
       9218,  4928,  6590
       9219,  2674,  4595
       9220,   411,  2564
       9221, -1852,     0
       9222, -4110, -1540
       9223, -6354, -4090
       9224, -8577, -6096
       9225,-10772, -8055
       9226,-12931,-10419
       9227,-15047,-12229
       9228,-17113,-13956
       9229,-19122,-15593
       9230,-21068,-17135
       9231,-22945,-18579
       9232,-24745,-19598
       9233,-26463,-20869
       9234,-28093,-21758
       9235,-29630,-22593
       9236,-31069,-23376
       9237,-32404,-24108
       9238,-32767,-24791
       9239,-32767,-24791
       9240,-32767,-24791
       9241,-32767,-24791
       9242,-32767,-24791
       9243,-32767,-24791
       9244,-32767,-24791
       9245,-32767,-24791
       9246,-32767,-24791
       9247,-32767,-24791
       9248,-32767,-24791
       9249,-32767,-24791
       9250,-32767,-24791
       9251,-32767,-24791
       9252,-32767,-24791
       9253,-32767,-24791
       9254,-32767,-24791
       9255,-32767,-24791
       9256,-32767,-24791
       9257,-32767,-24791
       9258,-32287,-24791
       9259,-30942,-24791
       9260,-29494,-24108
       9261,-27948,-23376
       9262,-26310,-22593
       9263,-24584,-21758
       9264,-22777,-20869
       9265,-20894,-19598
       9266,-18942,-18228
       9267,-16927,-16759
       9268,-14856,-15593
       9269,-12736,-13956
       9270,-10574,-11784
       9271, -8376, -9955
       9272, -6151, -8055
       9273, -3905, -6096
       9274, -1646, -3583
       9275,   617, -1540
       9276,  2879,   513
       9277,  5132,  2564
       9278,  7367,  5098
       9279,  9579,  7082
       9280, 11758,  9013
       9281, 13898, 10879
       9282, 15993, 13103
       9283, 18034, 14786
       9284, 20015, 16376
       9285, 21930, 17870
       9286, 23773, 18925
       9287, 25536, 20246
       9288, 27215, 21171
       9289, 28803, 22321
       9290, 30296, 23121
       9291, 31689, 23870
       9292, 32767, 24341
       9293, 32767, 24791
       9294, 32767, 24791
       9295, 32767, 24791
       9296, 32767, 24791
       9297, 32767, 24791
       9298, 32767, 24791
       9299, 32767, 24791
       9300, 32767, 24791
       9301, 32767, 24791
       9302, 32767, 24791
       9303, 32767, 24791
       9304, 32767, 24791
       9305, 32767, 24791
       9306, 32767, 24791
       9307, 32767, 24791
       9308, 32767, 24791
       9309, 32767, 24791
       9310, 32767, 24791
       9311, 32767, 24791
       9312, 32767, 24791
       9313, 31689, 24791
       9314, 30296, 24341
       9315, 28803, 23870
       9316, 27215, 23121
       9317, 25536, 22321
       9318, 23773, 21171
       9319, 21930, 20246
       9320, 20015, 18925
       9321, 18034, 17870
       9322, 15993, 16376
       9323, 13898, 14786
       9324, 11758, 13103
       9325,  9579, 10879
       9326,  7367,  9013
       9327,  5132,  7082
       9328,  2879,  5098
       9329,   617,  2564
       9330, -1646,   513
       9331, -3905, -1540
       9332, -6151, -3583
       9333, -8376, -6096
       9334,-10574, -8055
       9335,-12736, -9955
       9336,-14856,-11784
       9337,-16927,-13956
       9338,-18942,-15593
       9339,-20894,-16759
       9340,-22777,-18228
       9341,-24584,-19598
       9342,-26310,-20869
       9343,-27948,-21758
       9344,-29494,-22593
       9345,-30942,-23376
       9346,-32287,-24108
       9347,-32767,-24791
       9348,-32767,-24791
       9349,-32767,-24791
       9350,-32767,-24791
       9351,-32767,-24791
       9352,-32767,-24791
       9353,-32767,-24791
       9354,-32767,-24791
       9355,-32767,-24791
       9356,-32767,-24791
       9357,-32767,-24791
       9358,-32767,-24791
       9359,-32767,-24791
       9360,-32767,-24791
       9361,-32767,-24791
       9362,-32767,-24791
       9363,-32767,-24791
       9364,-32767,-24791
       9365,-32767,-24791
       9366,-32767,-24791
       9367,-32404,-24791
       9368,-31069,-24791
       9369,-29630,-24108
       9370,-28093,-23376
       9371,-26463,-22593
       9372,-24745,-21758
       9373,-22945,-20869
       9374,-21068,-19598
